ID,URL,Title,sentence,Protest,Protest_O,Type,Type_O,Protest_fixed,Type_fixed
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Among the names on the list are Suzanne Ircha, who’s married to Woody Johnson, owner of the New York Jets, famous wall street investor Carl Icahn, supermarket owner John A.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Catsimatidis, actress Morgan Fairchild, former New Republic owner Marty Peretz; and Cristina Greeven, the wife of CNN anchor Chris Cuomo.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,The new black book was made public through a strange twist of fate.,0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,A woman initially found the book in the late 1990s and saved it for many years until she finally sold it on eBay.,0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Denise Ondayko, the woman who found the book, said she was walking down Fifth Avenue in the mid-’90s when she spotted a black address book on the ground.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"She said that she didn’t realize it was Epstein’s book at the time, because he was pretty much unknown to the public, but she did realize that it had a lot of famous names and figured that it might be worth something, so she held onto it.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Last year, Ondayko was cleaning out an old storage unit where she was keeping some of her things and she stumbled upon the book.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Now that Epstein was all over the news, the information contained in the book was much more obvious to identify.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Ondayko said she reached out to everyone in the media that she could, including John Oliver, Rachel Maddow, and The New York Times, but none of them ever got back to her, so she eventually just put it up for sale on eBay.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"The buyer was Chris Helali, an aspiring politician from Vermont.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,He purchased the book for $425.,0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Helali also tried reaching out to the media, including journalists that were already reporting on Epstein, but none of them seemed interested.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Finally, Nick Bryant, the reporter who wrote the original Gawker black book story forwarded the book to the Insider who decided to publish.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Insider hired Dennis Ryan, a former forensic document examiner and laboratory supervisor for the Nassau County Police Department, to verify the authenticity of the book.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Ryan says that the book is definitely from the late 90s, and many of the dates and addresses match up perfectly with Epstein’s properties and known contacts at the time.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,The Insider also reached out to dozens of contacts listed in the book who had never previously been publicly associated with Epstein.,0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,Fourteen acknowledged on the record that they knew or had met Epstein in the ’90s.,0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"There are over 120 names that appear in both books, including Donald Trump and Bill Clinton.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Some of the other names included, Steve Rattner, Beth Anne Bovino, Dominique Bluhdorn, Jill Harth, Ted Field, Robert Nunnery, Stanley Shopkorn, Steve Ruchevsky, Ellen Susman, William and Ann Nitze, Les Gelb, Ron Daniel, Sandy Warner, Cyril Fung, Marius Fortelni, Michael Cutlip.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Many of these names aren’t necessarily famous, but they are very powerful people in business and finance.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"The address book is now available in a searchable database on the Insider, but it is unfortunately hidden behind a paywall.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Published on By Last week, former actor Bill Cosby was released from prison on a technicality, despite the fact that he admitted to drugging and assaulting multiple women, and was accused by many others.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"After his release, legal experts warned that the ruling could set a dangerous precedent that attorneys in similar cases would use to get their clients released as well.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Now, just a week later, Ghislaine Maxwell’s lawyers are arguing that she should have her case thrown out on the same grounds, according to The Guardian.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Cosby was released because the prosecutor involved initially didn’t press any charges, and claimed that Cosby would not be facing any legal trouble, so when Cosby later confessed, his confession was called into question and no longer admissible in court.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,The judge also ruled that Cosby had no chance of a fair trial because evidence that was not admissible was so freely available in the media that the jury was unable to make a judgment without considering those facts.,0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Photo: AP Maxwell’s case is similar because the first time that Epstein was arrested for human trafficking, he was given a sweetheart deal by Alex Acosta, a friendly prosecutor.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"The deal helped Epstein avoid any serious jail time, but it also gave him and his associates legal protection from being held accountable for any future crimes.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Obviously, it is not possible to shield a criminal from the consequences of actions that they will take in the future, so Epstein was arrested again many years later after it was discovered that he continued his crimes long after his initial arrest.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"If Epstein and his friends did have any kind of immunity from that deal, it ended when they continued to commit crimes after the deal was made.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Still, Maxwell’s lawyers are optimistic after Cosby’s recent release.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"“The government is trying to renege on its agreement and prosecute Ms Maxwell over 25 years later for the exact same offenses for which she was granted immunity,” Maxwell’s lawyers wrote in a statement to Judge Alison Nathan.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"However, the judge has previously ruled that the deal did not apply to the current case.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"In an opinion piece for the New York Daily News, Maxwell’s attorney David Oscar Markus wrote that releasing Bill Cosby from prison was the right decision, and that Ghislaine Maxwell should be released as well.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Markus argued that prosecutors should have to keep the promises that they make to suspects, because people will sometimes incriminate themselves if they think they have immunity.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"However, many times prosecutors are corrupt and make promises that are against the best interests of the public, as we saw in Jeffrey Epstein’s first “sweetheart deal” with Alex Acosta while he was district attorney in Southern, Florida.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Prosecutors are lawyers, they aren’t the judge and jury, and they shouldn’t hold this much power in a case this serious.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Judge Alison Nathan has not yet responded to the recent request, but she did condemn the recent opinion piece that was published by her lawyers in the New York Daily News earlier this week.",1,0,1,0,1,1
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Pedophiles Panic As New Epstein Flight Logs Set To Be Revealed Alabama Passes Law to Chemically Castrate Pedophiles The New Bugatti La Voiture Noire Is Worth £14 Million Iranian Presidential Adviser Posted A List Showing Locations For All Trump’s Properties NASA Chief Warns That Humans Must Prepare For A Massive Meteor Strike Anonymous Message to the People of Hong Kong DeLorean Confirms Plan To Redesign and Produce A New Line Of DMC 12S Cars Man Used Internet Registry to Track down and Beat up Pedophiles Father Shoots Man Who Kidnapped & Raped His Son, On National TV Anonymous Warns Citizens Of The World About Coming Global Lockdown Leonardo-backed fund Pledges $5 Million To Preserve Amazon Rainforest Ilhan Omar’s Arrest Record And Corruption Charges Revealed No More Coffins, Organic Burial Pods Will Turn Bodies Into Trees Anonymous Predicts What Coronavirus Will Bring In The Coming Months China Releases New Frightening Video Showing Attack On U.S.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,Guam Military Base New Surveillance Footage Shows George Floyd Was Not Resisting Arrest Anonymous Message To Greta Thunberg Chinese State Media: “If U.S.,0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,"Troops Return To Taiwan, China Will Start A War” Military Base Where Soldiers Have Been Murdered Get’s Caught Up In Child Trafficking Sting Anonymous Message On The Worldwide Fight Against Child Trafficking Anonymous News ©2021 Midialab Ltd.",0,0,0,0,0,0
3759,https://anewspost.com/police-officers-are-joining-protests-against-police-brutality-in-some-cities/,Police Officers Are Joining Protests Against Police Brutality In Some Cities,All rights reserved.,0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"Staten Island Amazon workers walk out STATEN ISLAND, N.Y. -- The worker who helped organize a walkout at Staten Island’s Amazon fulfillment center on Monday said later in the day that he was fired by the company.",1,1,2,2,1,2
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,Workers at the Bloomfield-based fulfillment center walked out during their lunch break to protest working conditions during the coronavirus (COVID-19) outbreak.,1,1,2,2,1,2
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"With city police officers making sure protestors maintained a six-foot distance from each other, at least 50 people took part in the rally in front of the facility, known as JFK8 -- which has 5,000 workers.",1,1,3,3,1,3
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,The facility is Staten Island’s largest employer.,0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"The rally’s organizer, Chris Smalls, an employee at the facility, said he was fired today.",1,1,3,2,1,3
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"“Amazon would rather fire workers than face up to its total failure to do what it should to keep us, our families, and our communities safe,"" said Smalls.",1,0,3,0,1,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"""I am outraged and disappointed, but I’m not shocked.",1,0,1,0,1,1
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"As usual, Amazon would rather sweep a problem under the rug than act to keep workers and working communities safe.",1,0,1,0,1,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"Today, I stood with my co-workers because conditions at JFK8 are legitimately dangerous for workers and the public.",1,0,1,0,1,1
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"Amazon thinks this might shut me up, but I’m going to keep speaking up.",1,0,1,0,1,1
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,My colleagues in New York and all around the country are going to keep speaking up.,1,0,1,0,1,1
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"We won’t stop until Amazon provides real protections for our health and safety and clarity for everybody about what it is doing to keep people safe in the middle of the worst pandemic of our lifetimes,” he added.",1,0,1,0,1,1
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"However, Amazon said in a statement to the Advance/SILive.com that Smalls was released of his duties because he violated social distancing guidelines.",1,1,1,1,1,1
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,“Mr. Smalls received multiple warnings for violating social distancing guidelines and putting the safety of others at risk.,0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"He was also found to have had close contact with a diagnosed associate with a confirmed case of COVID-19 and was asked to remain home with pay for 14 days, which is a measure we’re taking at sites around the world,"" said Amazon in a statement.",0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"“Despite that instruction to stay home with pay, he came onsite today, March 30, further putting the teams at risk.",0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"This is unacceptable and we have terminated his employment as a result of these multiple safety issues,” she added.",0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"In response to the termination, Stuart Appelbaum, president of the Retail, Wholesale and Department Store Union (RWDSU), said: “Workers should be protected when speaking out about safety conditions during this crisis.",0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,They are performing a public service.,0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,It is unacceptable that Amazon has terminated Chris Smalls for doing that today rather than addressing their serious COVID-19 safety problems.”,0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"While Amazon workers on Staten Island are not unionized, they have sought to form a union in the past.",0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,Some of the groups that sponsored the protest on Monday also issued a joint statement about Smalls being fired.,1,1,1,1,1,1
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,“Amazon will give a lot of reasons for why Chris Smalls was fired today.,1,0,1,0,1,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"But the facts stand: at midday today, Chris stood up and called out Amazon for failing to protect our safety and our health.",1,0,1,0,1,1
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"Hours later, he was fired,"" said a joint statement from Athena Coalition director Dania Rajendra, Make the Road NY co-executive director Deborah Axt and New York Communities for Change director Jonathan Westin.",1,0,1,0,1,1
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"“Chris, along with many of his colleagues in New York and around the country, have dared to tell the truth about the dangerous conditions at Amazon facilities.",1,0,1,0,1,1
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"We can only conclude that instead of listening to the people who are actually risking their lives on the frontlines, Amazon would rather they just shut up about Amazon working conditions, which are now a national public health concern,” said the joint statement.",1,1,1,1,1,1
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"MONDAY’S WALK OUT Amazon workers said they were protesting on Monday because the facility, known as JFK8, was not closed for deep cleaning after sources said that multiple workers had contracted the coronavirus.",1,1,2,3,1,3
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"While it appeared there were at least 50 protesters at the walk out, Amazon said only about 15 of them were employed at the facility.",1,1,2,3,1,3
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,A spokesperson for the Amazon facility wouldn’t confirm the number of coronavirus cases and told the Advance on Saturday that the facility would not be closed for deep cleaning.,0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,Amazon said the confirmed cases at JFK8 are not linked to one another.,0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"And the workers who contracted the virus had no contact with each other, the company said.",0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,“Workers are really scared right now.,0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"As of this morning, it looks like there is another case in the warehouse.",0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"This brings it up to six or seven cases,” said Zack Lerner, the organizing director of New York Communities for Change, which helped stage the walkout with Made The Road New York.",1,0,2,0,1,2
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,Both are grassroots organizations.,1,0,2,0,1,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,Lerner claimed management didn’t make employees aware of the confirmed cases.,0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,*** CLICK HERE FOR COMPLETE COVERAGE OF CORONAVIRUS IN NEW YORK *** RELATED COVERAGE Amazon workers protest working conditions amid coronavirus outbreak Amazon workers plan walkout at Staten Island facility Monday due to coronavirus S.I.,1,1,2,2,1,2
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,Amazon worker with coronavirus quarantined: What protocols are in place?,0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"Coronavirus: Macy’s to furlough almost 125,000 employees These companies are hiring in wake of coronavirus Coronavirus and the workplace: How Staten Island’s largest employers are coping Cuomo: New York pause extended until at least April 15 Coronavirus: NY officially on ‘pause;’ all non-essential businesses shuttered Coronavirus: Temporary hospital sites chosen; none on Staten Island Turning 50 in wake of coronavirus: A surprise drive-by bash Coronavirus: DMV shuts down all offices, auto bureaus Relief for homeowners: 90-day mortgage extension and more Rapidly shifting real estate market: Canceled open houses, virtual tours Coronavirus: Senate passes paid-leave bill for all New Yorkers Staten Island sees 120% jump in confirmed coronavirus cases, with 165, as testing capacity expands Small business owner: ‘Coronavirus is going to crush us’ Governor: 75% of non-essential employees must work at home Coronavirus: NYC travel industry in ‘triage mode’ FOLLOW TRACEY PORPORA ON FACEBOOK and TWITTER Note to readers: if you purchase something through one of our affiliate links we may earn a commission.",0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"Registration on or use of this site constitutes acceptance of our User Agreement, Privacy Policy and Cookie Statement, and Your California Privacy Rights (User Agreement updated 1/1/21.",0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,Privacy Policy and Cookie Statement updated 5/1/2021).,0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,Cookie Settings © 2022 Advance Local Media LLC.,0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,All rights reserved (About Us).,0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,"The material on this site may not be reproduced, distributed, transmitted, cached or otherwise used, except with the prior written permission of Advance Local.",0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,Community Rules apply to all content you upload or otherwise submit to this site.,0,0,0,0,0,0
2438,https://www.silive.com/coronavirus/2020/03/staten-island-amazon-worker-who-planned-protest-amid-coronavirus-is-fired.html,Staten Island Amazon worker who planned protest amid coronavirus is fired,Ad Choices,0,0,0,0,0,0
5329,https://wpde.com/news/nation-world/teen-rewarded-with-car-college-scholarship-after-cleaning-hometown-for-10-hours,Teen who spent hours cleaning up after protest gifted a car and college scholarship,,0,0,0,0,0,0
2435,https://malaysia.news.yahoo.com/evolving-pokemon-hong-kong-women-063943284.html,"'Evolving like Pokemon', Hong Kong women step up to protest frontlines","By Pak Yiu HONG KONG (Reuters) - University student 'A', says she used to be a 'typical girl' who liked to shop, drink bubble tea and watch Korean soap operas but all that changed as Hong Kong's anti-government protests gained momentum and she stepped up to take a place in the frontlines.",1,1,3,3,1,3
2435,https://malaysia.news.yahoo.com/evolving-pokemon-hong-kong-women-063943284.html,"'Evolving like Pokemon', Hong Kong women step up to protest frontlines","She is now charged with rioting, an offence which carries a maximum ten year jail sentence, and is on bail awaiting trial.",1,1,3,3,1,3
2435,https://malaysia.news.yahoo.com/evolving-pokemon-hong-kong-women-063943284.html,"'Evolving like Pokemon', Hong Kong women step up to protest frontlines","The protests began last June and at first, the frontlines were predominantly men.",1,1,3,3,1,3
2435,https://malaysia.news.yahoo.com/evolving-pokemon-hong-kong-women-063943284.html,"'Evolving like Pokemon', Hong Kong women step up to protest frontlines","That started to gradually change and women began building roadblocks, throwing back tear gas cannisters as well as facing rubber bullets and bean-bag rounds.",1,1,2,3,1,2
2435,https://malaysia.news.yahoo.com/evolving-pokemon-hong-kong-women-063943284.html,"'Evolving like Pokemon', Hong Kong women step up to protest frontlines","The 22-year-old, who did not want to be identified for fear it could affect her trial, said her shift to the frontline came in stages.",1,1,2,3,1,2
2435,https://malaysia.news.yahoo.com/evolving-pokemon-hong-kong-women-063943284.html,"'Evolving like Pokemon', Hong Kong women step up to protest frontlines","""I was at the back, I would just go home after I marched.",1,1,3,3,1,3
